source,relation,target
MKX,upregulated,ZNF423
MKX,upregulated,TLX2
MKX,upregulated,FOXS1
MKX,upregulated,KLF9
MKX,upregulated,TCF4
MKX,upregulated,AHR
MKX,upregulated,SHOX2
MKX,upregulated,ZNF521
MKX,upregulated,SOX1
MKX,upregulated,FEZF1
MKX,upregulated,OSR1
MKX,upregulated,ZNF704
MKX,upregulated,PGR
MKX,upregulated,BNC1
MKX,upregulated,ZNF175
MKX,upregulated,ZNF510
MKX,upregulated,NR3C2
MKX,upregulated,MBNL2
MKX,upregulated,PBX3
MKX,upregulated,MKX
MKX,upregulated,LHX9
MKX,upregulated,TBX2
MKX,upregulated,ZNF880
MKX,upregulated,DPF3
MKX,upregulated,PAX6
MKX,upregulated,SIM2
MKX,upregulated,TBX18
MKX,upregulated,TBX4
MKX,upregulated,FOXC1
MKX,upregulated,HOXD1
MKX,upregulated,PRDM16
MKX,upregulated,TFAP2A
MKX,upregulated,HIF3A
MKX,upregulated,GTF2IRD2B
MKX,upregulated,NFIB
MKX,upregulated,HOXC8
MKX,upregulated,FOXL2
MKX,upregulated,FOXP2
MKX,upregulated,GLIS2
MKX,upregulated,DLX3
MKX,upregulated,SIX1
MKX,upregulated,ARNT
MKX,upregulated,ZFPM2
MKX,upregulated,ZNF596
MKX,upregulated,NR1H3
MKX,upregulated,ZNF365
MKX,upregulated,SOHLH2
MKX,upregulated,NR2F1
MKX,upregulated,PRRX2
MKX,upregulated,ZNF503
MKX,upregulated,ZNF699
MKX,upregulated,FOXC2
MKX,upregulated,HOXD10
MKX,upregulated,SOX9
MKX,upregulated,RFX2
MKX,upregulated,AHRR
MKX,upregulated,PAX3
MKX,upregulated,MBD2
MKX,upregulated,GATA5
MKX,upregulated,TCF21
MKX,upregulated,ZNF25
MKX,upregulated,TWIST2
MKX,upregulated,KLF17
MKX,upregulated,CSRNP3
MKX,upregulated,HOXA2
MKX,upregulated,ZNF69
MKX,upregulated,NPAS1
MKX,upregulated,DMBX1
MKX,upregulated,HOXA3
MKX,upregulated,HOXA4
MKX,upregulated,SIX2
MKX,upregulated,NPAS2
MKX,upregulated,FOXJ2
MKX,upregulated,HOXA5
MKX,upregulated,NR2E1
MKX,upregulated,MEIS2
MKX,upregulated,PITX3
MKX,upregulated,TFAP2B
MKX,upregulated,EBF2
MKX,upregulated,MEF2A
MKX,upregulated,ZFHX2
MKX,upregulated,PRRX1
MKX,upregulated,FOXF1
MKX,upregulated,SIX4
MKX,upregulated,NFATC4
MKX,upregulated,ZNF311
MKX,upregulated,ZIC4
MKX,upregulated,SIX5
MKX,upregulated,GLI2
MKX,upregulated,ZNF385D
MKX,upregulated,ZIC1
MKX,upregulated,ZNF135
MKX,upregulated,TCF7L1
MKX,upregulated,THRB
MKX,upregulated,SALL1
MKX,upregulated,VAX2
MKX,upregulated,KLF14
MKX,upregulated,EBF3
MKX,upregulated,FOXL1
MKX,upregulated,ZIC3
MKX,upregulated,PKNOX2
MKX,upregulated,LHX8
MKX,upregulated,RARB
MKX,upregulated,ZNF536
MKX,upregulated,DZIP1
MKX,upregulated,DMRTA1
MKX,upregulated,ALX4
MKX,upregulated,ALX1
MKX,upregulated,CREB5
MKX,upregulated,FOXF2
MKX,upregulated,SOX6
MKX,upregulated,ZNF804A
MKX,upregulated,PAX9
MKX,upregulated,ZNF415
MKX,upregulated,ISL1
MKX,upregulated,ZFHX4
MKX,upregulated,CREB3L1
MKX,upregulated,TRPS1
MKX,upregulated,GLIS3
MKX,upregulated,IRX6
MKX,upregulated,HEYL
MKX,upregulated,ZNF471
MKX,upregulated,ZBTB47
MKX,upregulated,GLIS1
MKX,upregulated,CPEB1
GMEB2,upregulated,ZNF598
GMEB2,upregulated,RELA
GMEB2,upregulated,GMEB2
GMEB2,upregulated,SNAPC4
GMEB2,upregulated,ZNF574
GMEB2,upregulated,ZNF324
GMEB2,upregulated,ZGPAT
GMEB2,upregulated,ZNF579
GMEB2,upregulated,ZNF628
GMEB2,upregulated,REXO4
GMEB2,upregulated,THAP3
GMEB2,upregulated,E4F1
GMEB2,upregulated,ZNF335
GMEB2,upregulated,ZNF707
GMEB2,upregulated,ZBTB45
GMEB2,upregulated,ZNF653
GMEB2,upregulated,ZNF787
GMEB2,upregulated,TIGD5
GMEB2,upregulated,ZNF408
SP6,upregulated,BARX2
SP6,upregulated,TFAP2C
SP6,upregulated,SP6
SP6,upregulated,MSX2
SP6,upregulated,GRHL3
SP6,upregulated,TFAP2A
SP6,upregulated,DLX3
SP6,upregulated,IRF6
SP6,upregulated,POU2F3
SP6,upregulated,HOXC13
SP6,upregulated,HES2
SP6,upregulated,RARG
SP6,upregulated,ZNF750
SP6,upregulated,OVOL2
SP6,upregulated,GRHL2
SP6,upregulated,FOXI1
SP6,upregulated,ELF3
SP6,upregulated,FOXN1
SP6,upregulated,ELF5
SP6,upregulated,HOXC11
TWIST1,upregulated,BARX2
TWIST1,upregulated,MEOX2
TWIST1,upregulated,IRX1
TWIST1,upregulated,PITX2
TWIST1,upregulated,DLX1
TWIST1,upregulated,STAT6
TWIST1,upregulated,HOXB4
TWIST1,upregulated,TCF4
TWIST1,upregulated,SHOX2
TWIST1,upregulated,ZNF521
TWIST1,upregulated,MKX
TWIST1,upregulated,HOXD4
TWIST1,upregulated,SETBP1
TWIST1,upregulated,TWIST1
TWIST1,upregulated,TGIF2LX
TWIST1,upregulated,TBX2
TWIST1,upregulated,ZNF436
TWIST1,upregulated,HOXD8
TWIST1,upregulated,OLIG3
TWIST1,upregulated,HOXD1
TWIST1,upregulated,PITX1
TWIST1,upregulated,HOXC8
TWIST1,upregulated,FOXL2
TWIST1,upregulated,FOXP2
TWIST1,upregulated,ZNF492
TWIST1,upregulated,SIX1
TWIST1,upregulated,ZFPM2
TWIST1,upregulated,BNC2
TWIST1,upregulated,ZNF503
TWIST1,upregulated,NFIX
TWIST1,upregulated,HOXD10
TWIST1,upregulated,NPAS4
TWIST1,upregulated,PRDM6
TWIST1,upregulated,FOXE1
TWIST1,upregulated,EN1
TWIST1,upregulated,TWIST2
TWIST1,upregulated,EMX2
TWIST1,upregulated,TBX15
TWIST1,upregulated,HOXA2
TWIST1,upregulated,HOXA3
TWIST1,upregulated,SIX2
TWIST1,upregulated,HAND2
TWIST1,upregulated,DACH2
TWIST1,upregulated,PRRX1
TWIST1,upregulated,FOXG1
TWIST1,upregulated,NFATC4
TWIST1,upregulated,HOXC9
TWIST1,upregulated,ZNF311
TWIST1,upregulated,NFIC
TWIST1,upregulated,HOXD11
TWIST1,upregulated,ZIC1
TWIST1,upregulated,SALL1
TWIST1,upregulated,VAX2
TWIST1,upregulated,EVX2
TWIST1,upregulated,AEBP1
TWIST1,upregulated,IRX3
TWIST1,upregulated,ZNF668
TWIST1,upregulated,HOXC6
TWIST1,upregulated,DZIP1
TWIST1,upregulated,MYOD1
TWIST1,upregulated,ALX4
TWIST1,upregulated,ALX1
TWIST1,upregulated,FOXF2
TWIST1,upregulated,HOXC5
TWIST1,upregulated,HOXB7
TWIST1,upregulated,PAX9
TWIST1,upregulated,ZFHX4
TWIST1,upregulated,CREB3L1
TWIST1,upregulated,TRPS1
TWIST1,upregulated,HOXA11
TWIST1,upregulated,ZNF471
TWIST1,upregulated,ZBTB47
TWIST1,upregulated,GLI1
TWIST1,upregulated,HOXD9
TWIST1,upregulated,MYF5
TWIST1,upregulated,EBF1
TWIST1,upregulated,GLI3
PLSCR1,upregulated,MSC
PLSCR1,upregulated,IRF2
PLSCR1,upregulated,IRF1
PLSCR1,upregulated,RBCK1
PLSCR1,upregulated,TSHZ3
PLSCR1,upregulated,PAX8
PLSCR1,upregulated,ZBTB46
PLSCR1,upregulated,TFEC
PLSCR1,upregulated,VDR
PLSCR1,upregulated,MITF
PLSCR1,upregulated,STAT6
PLSCR1,upregulated,RXRG
PLSCR1,upregulated,ZNF630
PLSCR1,upregulated,SOX5
PLSCR1,upregulated,ETV3L
PLSCR1,upregulated,TRAFD1
PLSCR1,upregulated,CEBPD
PLSCR1,upregulated,NR3C2
PLSCR1,upregulated,NFE2L3
PLSCR1,upregulated,AIRE
PLSCR1,upregulated,RELA
PLSCR1,upregulated,PLSCR1
PLSCR1,upregulated,SP140
PLSCR1,upregulated,SP100
PLSCR1,upregulated,SPI1
PLSCR1,upregulated,USF1
PLSCR1,upregulated,BCL6
PLSCR1,upregulated,SP140L
PLSCR1,upregulated,FOXO4
PLSCR1,upregulated,ETV7
PLSCR1,upregulated,NR1I2
PLSCR1,upregulated,ZSCAN31
PLSCR1,upregulated,BHLHE22
PLSCR1,upregulated,SIX1
PLSCR1,upregulated,IRF6
PLSCR1,upregulated,POU2F3
PLSCR1,upregulated,BATF
PLSCR1,upregulated,ZNF267
PLSCR1,upregulated,NR1H3
PLSCR1,upregulated,BHLHE41
PLSCR1,upregulated,IRF5
PLSCR1,upregulated,ZNF469
PLSCR1,upregulated,ESR2
PLSCR1,upregulated,PPARA
PLSCR1,upregulated,PPARD
PLSCR1,upregulated,HES2
PLSCR1,upregulated,ETV6
PLSCR1,upregulated,HLX
PLSCR1,upregulated,STAT2
PLSCR1,upregulated,TWIST2
PLSCR1,upregulated,HESX1
PLSCR1,upregulated,STAT3
PLSCR1,upregulated,RFX5
PLSCR1,upregulated,STAT5A
PLSCR1,upregulated,CASZ1
PLSCR1,upregulated,ZNF438
PLSCR1,upregulated,ARID5A
PLSCR1,upregulated,NPAS2
PLSCR1,upregulated,STAT4
PLSCR1,upregulated,TBX19
PLSCR1,upregulated,MAX
PLSCR1,upregulated,ZFHX2
PLSCR1,upregulated,PRRX1
PLSCR1,upregulated,NR1H4
PLSCR1,upregulated,FOXF1
PLSCR1,upregulated,ELF3
PLSCR1,upregulated,HDX
PLSCR1,upregulated,IRF9
PLSCR1,upregulated,ZNF277
PLSCR1,upregulated,LTF
PLSCR1,upregulated,NFKB1
PLSCR1,upregulated,L3MBTL4
PLSCR1,upregulated,IKZF2
PLSCR1,upregulated,PRDM8
PLSCR1,upregulated,EHF
PLSCR1,upregulated,BATF2
PLSCR1,upregulated,BATF3
PLSCR1,upregulated,RORB
PLSCR1,upregulated,SP110
PLSCR1,upregulated,RORC
PLSCR1,upregulated,STAT1
PLSCR1,upregulated,GLIS3
PLSCR1,upregulated,FOXD4L5
ZNF227,upregulated,ZNF260
SP140,upregulated,VENTX
SP140,upregulated,IRF8
SP140,upregulated,SP100
SP140,upregulated,SPI1
SP140,upregulated,IKZF1
SP140,upregulated,SP140L
SP140,upregulated,ETV7
SP140,upregulated,IRF9
SP140,upregulated,SCML4
SP140,upregulated,GFI1B
SP140,upregulated,BATF2
SP140,upregulated,SP110
SP140,upregulated,STAT1
SP100,upregulated,IRF2
SP100,upregulated,ZNF358
SP100,upregulated,GPBP1
SP100,upregulated,ELF1
SP100,upregulated,ZNF625
SP100,upregulated,ZFP57
SP100,upregulated,STAT6
SP100,upregulated,ZNF630
SP100,upregulated,ASCL2
SP100,upregulated,TCF4
SP100,upregulated,ZNF587B
SP100,upregulated,ZBTB42
SP100,upregulated,ZNF717
SP100,upregulated,ZNF510
SP100,upregulated,NFE2L3
SP100,upregulated,PLSCR1
SP100,upregulated,SP100
SP100,upregulated,ZNF860
SP100,upregulated,ZNF81
SP100,upregulated,USF1
SP100,upregulated,SP140L
SP100,upregulated,ZFY
SP100,upregulated,ZSCAN2
SP100,upregulated,ZNF224
SP100,upregulated,ZNF107
SP100,upregulated,NFIB
SP100,upregulated,NR1I2
SP100,upregulated,SIX1
SP100,upregulated,NR1H3
SP100,upregulated,TP63
SP100,upregulated,NFIX
SP100,upregulated,RFX7
SP100,upregulated,ETV6
SP100,upregulated,MBD2
SP100,upregulated,MTF2
SP100,upregulated,STAT2
SP100,upregulated,ZNF883
SP100,upregulated,ZHX3
SP100,upregulated,ZNF43
SP100,upregulated,CLOCK
SP100,upregulated,ELK4
SP100,upregulated,RFX5
SP100,upregulated,STAT5A
SP100,upregulated,GTF2I
SP100,upregulated,NFIA
SP100,upregulated,TIGD7
SP100,upregulated,GRHL2
SP100,upregulated,MYPOP
SP100,upregulated,SMAD1
SP100,upregulated,ZNF658
SP100,upregulated,MAX
SP100,upregulated,E2F4
SP100,upregulated,ZBTB33
SP100,upregulated,HDX
SP100,upregulated,ZNF485
SP100,upregulated,IRF9
SP100,upregulated,BAZ2B
SP100,upregulated,ZNF618
SP100,upregulated,POU2F1
SP100,upregulated,USF3
SP100,upregulated,ZNF780A
SP100,upregulated,ZNF100
SP100,upregulated,RORB
SP100,upregulated,SP110
SP100,upregulated,TET2
SP100,upregulated,NCOA2
SP100,upregulated,STAT1
SP100,upregulated,UBP1
SP100,upregulated,ZNF480
SP100,upregulated,PBX1
SP100,upregulated,CENPX
SP100,upregulated,GLI3
SP100,upregulated,FOXD4L5
PRMT3,upregulated,ZNF35
PRMT3,upregulated,GLYR1
PRMT3,upregulated,TP53
PRMT3,upregulated,GPBP1
PRMT3,upregulated,ZNF90
PRMT3,upregulated,ZNF732
PRMT3,upregulated,CDC5L
PRMT3,upregulated,ZNF714
PRMT3,upregulated,ZNF114
PRMT3,upregulated,TFDP1
PRMT3,upregulated,ZBTB24
PRMT3,upregulated,PCGF6
PRMT3,upregulated,TERF1
PRMT3,upregulated,DR1
PRMT3,upregulated,ZUP1
PRMT3,upregulated,CHAMP1
PRMT3,upregulated,MSANTD3
PRMT3,upregulated,ZNF830
PRMT3,upregulated,ZNF511
PRMT3,upregulated,ZNF587B
PRMT3,upregulated,ZNF695
PRMT3,upregulated,LIN28B
PRMT3,upregulated,ZFP91
PRMT3,upregulated,FOXK2
PRMT3,upregulated,GATAD2A
PRMT3,upregulated,ZNF860
PRMT3,upregulated,PRMT3
PRMT3,upregulated,KAT7
PRMT3,upregulated,E2F8
PRMT3,upregulated,PREB
PRMT3,upregulated,DNMT1
PRMT3,upregulated,TFCP2
PRMT3,upregulated,ZNF468
PRMT3,upregulated,MTERF3
PRMT3,upregulated,ZNF519
PRMT3,upregulated,ZNF492
PRMT3,upregulated,E2F1
PRMT3,upregulated,DRAP1
PRMT3,upregulated,THYN1
PRMT3,upregulated,ZBTB14
PRMT3,upregulated,FOSL1
PRMT3,upregulated,ZNF146
PRMT3,upregulated,E2F7
PRMT3,upregulated,THAP4
PRMT3,upregulated,REXO4
PRMT3,upregulated,HMGA1
PRMT3,upregulated,MYBL1
PRMT3,upregulated,ZNF706
PRMT3,upregulated,ZNF286A
PRMT3,upregulated,MTF2
PRMT3,upregulated,ZNF23
PRMT3,upregulated,KIN
PRMT3,upregulated,ZNF544
PRMT3,upregulated,ZNF367
PRMT3,upregulated,FOXM1
PRMT3,upregulated,CLOCK
PRMT3,upregulated,ZNF257
PRMT3,upregulated,ZNF530
PRMT3,upregulated,ZNF131
PRMT3,upregulated,ZNF576
PRMT3,upregulated,TBP
PRMT3,upregulated,ZNF724
PRMT3,upregulated,ZNF726
PRMT3,upregulated,ZNF143
PRMT3,upregulated,PRDM4
PRMT3,upregulated,NKRF
PRMT3,upregulated,THAP10
PRMT3,upregulated,E2F6
PRMT3,upregulated,MYC
PRMT3,upregulated,ZNF551
PRMT3,upregulated,CEBPZ
PRMT3,upregulated,ZNF473
PRMT3,upregulated,ZNF215
PRMT3,upregulated,ZHX1
PRMT3,upregulated,SMYD3
PRMT3,upregulated,MYBL2
PRMT3,upregulated,NME2
PRMT3,upregulated,TBPL1
PRMT3,upregulated,TTF1
PRMT3,upregulated,KCMF1
PRMT3,upregulated,CENPS
PRMT3,upregulated,ZFP1
PRMT3,upregulated,AHCTF1
PRMT3,upregulated,MTERF1
PRMT3,upregulated,ADNP2
PRMT3,upregulated,NFYA
PRMT3,upregulated,HMGN3
PRMT3,upregulated,TERF2
PRMT3,upregulated,GTF2B
PRMT3,upregulated,ZNF678
PRMT3,upregulated,YBX1
PRMT3,upregulated,ZFP69
PRMT3,upregulated,BATF3
PRMT3,upregulated,ZNF788P
PRMT3,upregulated,HSF5
PRMT3,upregulated,ZBED4
PRMT3,upregulated,ZNF480
PRMT3,upregulated,BRF2
PRMT3,upregulated,ZNF93
PRMT3,upregulated,ZNF124
PRMT3,upregulated,E2F3
PRMT3,upregulated,CENPX
PRMT3,upregulated,PA2G4
PRMT3,upregulated,THAP12
PRMT3,upregulated,CREM
USF1,upregulated,SETDB2
USF1,upregulated,THAP8
KLF6,upregulated,MEF2D
KLF6,upregulated,NAIF1
ZBTB21,upregulated,ZNF597
ZBTB21,upregulated,ZNF292
ZBTB21,upregulated,ZNF460
ZBTB21,upregulated,ZNF654
ZBTB21,upregulated,MEF2D
ZBTB21,upregulated,ZNF841
ZBTB21,upregulated,ETV3
ZBTB21,upregulated,ZNF800
ZBTB21,upregulated,ZNF674
ZBTB21,upregulated,ZBTB21
ZBTB21,upregulated,ZNF805
ZBTB21,upregulated,ZNF596
ZBTB21,upregulated,REL
ZBTB21,upregulated,ZBTB6
ZBTB21,upregulated,RBAK
ZBTB21,upregulated,DDIT3
ZBTB21,upregulated,ZBTB43
ZBTB21,upregulated,ZIM3
ZBTB21,upregulated,THAP2
ZBTB21,upregulated,ZNF461
ZBTB21,upregulated,MEF2A
ZBTB21,upregulated,ZNF140
ZBTB21,upregulated,PRDM2
ZBTB21,upregulated,ZNF394
ZBTB21,upregulated,TMF1
ZBTB21,upregulated,BACH1
ZBTB21,upregulated,ZNF773
ZBTB21,upregulated,DUXA
ZBTB21,upregulated,EGR4
ZBTB21,upregulated,ZNF432
ZBTB21,upregulated,RLF
ZBTB21,upregulated,MXD1
ZNF831,upregulated,ZNF831
SP140L,upregulated,IRF1
SP140L,upregulated,IRF4
SP140L,upregulated,IRF7
SP140L,upregulated,IRF8
SP140L,upregulated,SP140
SP140L,upregulated,SP100
SP140L,upregulated,USF1
SP140L,upregulated,IKZF1
SP140L,upregulated,SP140L
SP140L,upregulated,PAX5
SP140L,upregulated,ZNF276
SP140L,upregulated,ETV7
SP140L,upregulated,ESR2
SP140L,upregulated,RHOXF2
SP140L,upregulated,SPIC
SP140L,upregulated,IRF3
SP140L,upregulated,IRF9
SP140L,upregulated,SCML4
SP140L,upregulated,ZNF101
SP140L,upregulated,GFI1B
SP140L,upregulated,POU2AF1
SP140L,upregulated,BATF2
SP140L,upregulated,ZNF792
SP140L,upregulated,SP110
SP140L,upregulated,STAT1
SP140L,upregulated,HSF5
TEAD3,upregulated,CUX1
TEAD3,upregulated,FOXS1
TEAD3,upregulated,TEAD3
TEAD3,upregulated,GLIS2
TEAD3,upregulated,MEIS3
TEAD3,upregulated,ZBTB4
TEAD3,upregulated,GLIS3
TEAD3,upregulated,FOSL2
ZFY,upregulated,SRY
LYL1,upregulated,KLF1
LYL1,upregulated,GATA1
LYL1,upregulated,TAL1
LYL1,upregulated,RHOXF2B
LYL1,upregulated,GFI1B
TBX18,upregulated,TSHZ3
TBX18,upregulated,FOXS1
TBX18,upregulated,SOX1
TBX18,upregulated,OSR1
TBX18,upregulated,BNC1
TBX18,upregulated,ZNF154
TBX18,upregulated,MKX
TBX18,upregulated,LHX9
TBX18,upregulated,TBX18
TBX18,upregulated,DBX2
TBX18,upregulated,HOXD1
TBX18,upregulated,PRDM16
TBX18,upregulated,ZNF385B
TBX18,upregulated,ZFPM2
TBX18,upregulated,ERG
TBX18,upregulated,PRRX2
TBX18,upregulated,ALX3
TBX18,upregulated,EN1
TBX18,upregulated,TWIST2
TBX18,upregulated,TBX15
TBX18,upregulated,SIX2
TBX18,upregulated,DACH2
TBX18,upregulated,TFAP2B
TBX18,upregulated,EBF2
TBX18,upregulated,ZIC4
TBX18,upregulated,GLI2
TBX18,upregulated,ZIC1
TBX18,upregulated,THRB
TBX18,upregulated,AEBP1
TBX18,upregulated,TBX5
TBX18,upregulated,PKNOX2
TBX18,upregulated,RARB
TBX18,upregulated,ZNF536
TBX18,upregulated,DZIP1
TBX18,upregulated,ALX4
TBX18,upregulated,FOXF2
TBX18,upregulated,ZFHX4
TBX18,upregulated,CREB3L1
TBX18,upregulated,ZNF471
TBX18,upregulated,GLIS1
TBX18,upregulated,MYF5
TBX18,upregulated,EBF1
ZNF878,upregulated,CDX4
ZNF878,upregulated,ZNF850
ZNF878,upregulated,ZNF90
ZNF878,upregulated,ZNF732
ZNF878,upregulated,ZFP57
ZNF878,upregulated,CDC5L
ZNF878,upregulated,NR2C1
ZNF878,upregulated,LIN28A
ZNF878,upregulated,ZNF813
ZNF878,upregulated,ZNF670
ZNF878,upregulated,PCGF6
ZNF878,upregulated,ZNF207
ZNF878,upregulated,ZNF138
ZNF878,upregulated,ZNF680
ZNF878,upregulated,PRDM5
ZNF878,upregulated,TEAD2
ZNF878,upregulated,ZNF695
ZNF878,upregulated,LIN28B
ZNF878,upregulated,POU5F1
ZNF878,upregulated,ZNF860
ZNF878,upregulated,ZBTB2
ZNF878,upregulated,ZNF799
ZNF878,upregulated,CBX2
ZNF878,upregulated,NRF1
ZNF878,upregulated,ZNF519
ZNF878,upregulated,PRDM10
ZNF878,upregulated,ZNF486
ZNF878,upregulated,THYN1
ZNF878,upregulated,ZBTB14
ZNF878,upregulated,ZSCAN10
ZNF878,upregulated,PRRX2
ZNF878,upregulated,ZNF681
ZNF878,upregulated,ZNF141
ZNF878,upregulated,ZNF675
ZNF878,upregulated,MYBL1
ZNF878,upregulated,RFX7
ZNF878,upregulated,MBD2
ZNF878,upregulated,ZIK1
ZNF878,upregulated,FOXM1
ZNF878,upregulated,HESX1
ZNF878,upregulated,ZNF43
ZNF878,upregulated,ZNF257
ZNF878,upregulated,ZNF724
ZNF878,upregulated,ZNF22
ZNF878,upregulated,ZNF66
ZNF878,upregulated,TEAD4
ZNF878,upregulated,CTCF
ZNF878,upregulated,TTF1
ZNF878,upregulated,MYCN
ZNF878,upregulated,AEBP2
ZNF878,upregulated,ZNF485
ZNF878,upregulated,AHCTF1
ZNF878,upregulated,ZNF92
ZNF878,upregulated,E2F5
ZNF878,upregulated,ADNP2
ZNF878,upregulated,ETV2
ZNF878,upregulated,HMGN3
ZNF878,upregulated,POU2F1
ZNF878,upregulated,ZNF101
ZNF878,upregulated,ZFP69
ZNF878,upregulated,ZNF280C
ZNF878,upregulated,CREB3L4
ZNF878,upregulated,ZNF180
ZNF878,upregulated,SALL4
ZNF878,upregulated,ZNF730
ZNF878,upregulated,ZNF788P
ZNF878,upregulated,KDM2B
ZNF878,upregulated,E2F3
ELF4,upregulated,NFE4
DNMT1,upregulated,E2F2
DNMT1,upregulated,RFX8
DNMT1,upregulated,CENPA
DNMT1,upregulated,ZNF695
DNMT1,upregulated,E2F8
DNMT1,upregulated,MYBL1
DNMT1,upregulated,MXD3
DNMT1,upregulated,ZNF530
DNMT1,upregulated,ZNF788P
GRHL3,upregulated,ZNF488
GRHL3,upregulated,SOX7
GRHL3,upregulated,ZBTB7C
GRHL3,upregulated,ZNF750
GRHL3,upregulated,OVOL2
GRHL3,upregulated,GRHL1
NEUROD6,upregulated,NEUROD6
NEUROD6,upregulated,DACH2
NEUROD6,upregulated,MYT1L
NEUROD6,upregulated,NEUROD2
SAFB,upregulated,CXXC1
SAFB,upregulated,ZNF205
ZBTB17,upregulated,NR1H2
ZBTB17,upregulated,ZNF524
ZBTB17,upregulated,THAP7
ZBTB17,upregulated,ZNF598
ZBTB17,upregulated,CXXC1
ZBTB17,upregulated,SNAPC4
ZBTB17,upregulated,ZBTB17
ZBTB17,upregulated,ZNF628
ZBTB17,upregulated,HSF1
ZBTB17,upregulated,THAP4
ZBTB17,upregulated,E4F1
ZBTB17,upregulated,USF2
ZBTB17,upregulated,ZNF335
ZBTB17,upregulated,MBD3
ZBTB17,upregulated,ZNF865
ZBTB17,upregulated,IRF3
ZBTB17,upregulated,ZNF668
ZBTB17,upregulated,ZNF787
ZBTB17,upregulated,TIGD5
CREB3L2,upregulated,ZBTB38
CREB3L2,upregulated,CREB3
CREB3L2,upregulated,CREB3L2
CREB3L2,upregulated,SIX6
MTERF3,upregulated,ZBTB24
MTERF3,upregulated,PCGF6
MTERF3,upregulated,ZC3H8
MTERF3,upregulated,PRMT3
MTERF3,upregulated,ZNF202
MTERF3,upregulated,THAP5
MTERF3,upregulated,THYN1
MTERF3,upregulated,ZNF131
MTERF3,upregulated,ZNF639
MTERF3,upregulated,KCMF1
MTERF3,upregulated,CENPS
MTERF3,upregulated,MTERF1
MTERF3,upregulated,ZNF121
MTERF3,upregulated,ZNF480
GLIS2,upregulated,ZNF488
GLIS2,upregulated,TP53
GLIS2,upregulated,FOXN3
GLIS2,upregulated,ZFP57
GLIS2,upregulated,MEOX2
GLIS2,upregulated,CUX1
GLIS2,upregulated,SOX12
GLIS2,upregulated,SGSM2
GLIS2,upregulated,ZBTB7C
GLIS2,upregulated,MITF
GLIS2,upregulated,TFDP1
GLIS2,upregulated,LBX1
GLIS2,upregulated,TCF4
GLIS2,upregulated,ZNF521
GLIS2,upregulated,OSR1
GLIS2,upregulated,PRDM5
GLIS2,upregulated,TEAD2
GLIS2,upregulated,ATOH8
GLIS2,upregulated,PBX3
GLIS2,upregulated,SETBP1
GLIS2,upregulated,SP100
GLIS2,upregulated,LHX9
GLIS2,upregulated,THRA
GLIS2,upregulated,TP73
GLIS2,upregulated,TEAD3
GLIS2,upregulated,CBX2
GLIS2,upregulated,DBX2
GLIS2,upregulated,TBX4
GLIS2,upregulated,PRDM16
GLIS2,upregulated,ZNF446
GLIS2,upregulated,PITX1
GLIS2,upregulated,NFIB
GLIS2,upregulated,GLIS2
GLIS2,upregulated,ARNT
GLIS2,upregulated,HMG20A
GLIS2,upregulated,BNC2
GLIS2,upregulated,SLC2A4RG
GLIS2,upregulated,NR2F1
GLIS2,upregulated,ZNF469
GLIS2,upregulated,SOX4
GLIS2,upregulated,ERG
GLIS2,upregulated,PRRX2
GLIS2,upregulated,TP63
GLIS2,upregulated,ALX3
GLIS2,upregulated,ZNF362
GLIS2,upregulated,KCNIP3
GLIS2,upregulated,ETV6
GLIS2,upregulated,MBD2
GLIS2,upregulated,CENPT
GLIS2,upregulated,RARG
GLIS2,upregulated,EN1
GLIS2,upregulated,STAT2
GLIS2,upregulated,FOXM1
GLIS2,upregulated,ZHX3
GLIS2,upregulated,TBX15
GLIS2,upregulated,ZNF512B
GLIS2,upregulated,MXD3
GLIS2,upregulated,RXRA
GLIS2,upregulated,ZNF69
GLIS2,upregulated,MXD4
GLIS2,upregulated,NACC2
GLIS2,upregulated,ZNF22
GLIS2,upregulated,ZBTB4
GLIS2,upregulated,MLXIP
GLIS2,upregulated,SMYD3
GLIS2,upregulated,MYBL2
GLIS2,upregulated,CXXC5
GLIS2,upregulated,SIX5
GLIS2,upregulated,GLI2
GLIS2,upregulated,ZNF608
GLIS2,upregulated,TCF7L1
GLIS2,upregulated,VAX2
GLIS2,upregulated,ZNF117
GLIS2,upregulated,AEBP1
GLIS2,upregulated,IRX3
GLIS2,upregulated,MYRF
GLIS2,upregulated,FOXL1
GLIS2,upregulated,PKNOX2
GLIS2,upregulated,RARB
GLIS2,upregulated,LHX2
GLIS2,upregulated,YBX1
GLIS2,upregulated,ZNF618
GLIS2,upregulated,ALX4
GLIS2,upregulated,HOXB6
GLIS2,upregulated,FOXF2
GLIS2,upregulated,HOXB3
GLIS2,upregulated,CREB3L1
GLIS2,upregulated,SALL4
GLIS2,upregulated,ZFHX3
GLIS2,upregulated,ZBTB47
GLIS2,upregulated,NR2F2
GLIS2,upregulated,SCMH1
GLIS2,upregulated,GLMP
GLIS2,upregulated,GLI3
E2F1,upregulated,ZNF850
E2F1,upregulated,ZNF90
E2F1,upregulated,ZNF732
E2F1,upregulated,CDC5L
E2F1,upregulated,ZNF714
E2F1,upregulated,LIN28A
E2F1,upregulated,ZNF138
E2F1,upregulated,CENPA
E2F1,upregulated,LIN28B
